title,article_id,ai4epi_abstract_decision,downloaded
Ebola Virus Disease: Progress So Far in the Management of the Disease,DOI_db4616c4a002,EXCLUDE,True
Association between Plasma Fibrinogen Levels and Mortality in Acute-on-Chronic Hepatitis B Liver Failure,PMID_25960593,EXCLUDE,True
Impact of pre-existing treatment with statins on the course and outcome of tick-borne encephalitis,PMID_30286159,EXCLUDE,True
An N-terminally truncated envelope protein encoded by a human endogenous retrovirus W locus on chromosome Xq22.3,PMID_20735848,EXCLUDE,True
Morbillivirus V Proteins Exhibit Multiple Mechanisms to Block Type 1 and Type 2 Interferon Signalling Pathways,PMID_23431397,EXCLUDE,True
Curing hemophilia A by NHEJ-mediated ectopic F8 insertion in the mouse,PMID_31843008,EXCLUDE,True
The Neuroimmunology of Multiple Sclerosis: Fictions and Facts,PMID_35197914,EXCLUDE,True
Functionality of immune cells in COVID-19 infection: development of cell-based therapeutics,PMID_37193075,EXCLUDE,True
Crystallization and preliminary X-ray analysis of Ebola VP35 interferon inhibitory domain mutant proteins,PMID_20516601,EXCLUDE,True
Rapid Determination of Ebolavirus Infectivity in Clinical Samples Using a Novel Reporter Cell Line,PMID_29029133,EXCLUDE,True
Antiadhesive properties of biological surfaces are protective against stimulated granulocytes.,PMID_4031061,EXCLUDE,True
Risk of Swine influenza for veterinary medicine and human health in Ukraine,DOI_4f08e6ba2665,EXCLUDE,True
Consequences of Pathogen Lists: Why Some Diseases May Continue to Plague Us,PMID_30652662,EXCLUDE,True
"Assessment of exposure to zoonoses and perceptions of zoonotic transmission surrounding the Bwindi impenetrable forest, Uganda",PMID_41248172,EXCLUDE,True
Against Ebola: type I interferon guard risk and mesenchymal stromal cell combat sepsis,PMID_25559950,EXCLUDE,True
The RBPome of influenza A virus NP-mRNA reveals a role for TDP-43 in viral replication,PMID_38686810,EXCLUDE,True
Identification of Residues in the BST-2 TM Domain Important for Antagonism by HIV-1 Vpu Using a Gain-of-Function Approach,PMID_21687426,EXCLUDE,True
Novel genetic association of the Furin gene polymorphism rs1981458 with COVID-19 severity among Indian populations,DOI_b77a9c1b1750,EXCLUDE,True
ENETS Consensus Guidelines for the Standards of Care in Neuroendocrine Neoplasms: Systemic Therapy - Chemotherapy,PMID_28380493,EXCLUDE,True
In Vitro and In Vivo Attenuation of Vesicular Stomatitis Virus (VSV) by Phosphoprotein Deletion,PMID_27315286,EXCLUDE,True
Hemorrhagic Fever Viruses,DOI_762ba05aeabc,EXCLUDE,True
Targeting host lipid flows: Exploring new antiviral and antibiotic strategies,PMID_30585688,EXCLUDE,True
Activities Undertaken toward Individuals Who Have Been in Contact with Ebola Fever Patient,DOI_f017fa06d040,EXCLUDE,True
Clinical Research and the Training of Host Country Investigators: Essential Health Priorities for Disease-Endemic Regions,PMID_26598570,EXCLUDE,True
Efficiency of Airborne Sample Analysis Platform (ASAP) bioaerosol sampler for pathogen detection,PMID_26074900,EXCLUDE,True
"Multi-laboratory evaluation of ReaScan TBE IgM rapid test, 2016 to 2017",PMID_32234120,EXCLUDE,True
Epitope specificity and protein signaling interactions driving epidemic occurrences of Ebola disease,DOI_f5daaa077682,EXCLUDE,True
Guinea pigs with inherited deficiencies of complement components C2 or C4 have characteristics of immune complex disease.,PMID_2427541,EXCLUDE,True
The History of Anthrax Weaponization in the Soviet Union,PMID_37123719,EXCLUDE,True
"In Silico Docking Analysis Revealed the Potential of Phytochemicals Present in Phyllanthus Amarus and Andrographis Paniculata, Used in Ayurveda Medicine in Inhibiting SARS-CoV-2",DOI_2846f2887a53,EXCLUDE,True
Euthanasia Assessment in Ebola Virus Infected Nonhuman Primates,PMID_25421892,EXCLUDE,True
A dsRNA-binding mutant reveals only a minor role of exonuclease activity in interferon antagonism by the arenavirus nucleoprotein,PMID_36603036,EXCLUDE,True
Opportunities for Refinement of Non-Human Primate Vaccine Studies,PMID_33808708,EXCLUDE,True
Time to evolve: predicting engineered T cell-associated toxicity with next-generation models,PMID_35577500,EXCLUDE,True
Evaluation of a Commercial Glycoprotein Enzyme-Linked Immunosorbent Assay for Measuring Vaccine Immunity to Varicella,PMID_24532518,EXCLUDE,True
RETRACTED ARTICLE: EV71 virus reduces Nrf2 activation to promote production of reactive oxygen species in infected cells,PMID_32346399,EXCLUDE,True
Effects of Overexpression of the Egyptian Fruit Bat Innate Immune Genes on Filovirus Infections in the Host Cells,PMID_36237518,EXCLUDE,True
Evaluation of antidiphtheria toxin nanobodies,PMID_24198468,EXCLUDE,True
Isolation and characterization of lipid rafts with different properties from RBL-2H3 (rat basophilic leukaemia) cells,PMID_14769131,EXCLUDE,True
"Effects on general safety and coagulation after long-term, high-dose volume therapy with 6% hydroxyethyl starch 130/0.4 in patients with acute ischemic stroke. Results of a randomized, placebo-controlled, double-blind study",DOI_3f9a29db762b,EXCLUDE,True
ECMO Support and Operator Safety in the Context of COVID-19 Outbreak: A Regional Center Experience,PMID_33946566,EXCLUDE,True
HIV HGM biobank as a research platform for paediatric infectious diseases and COVID-19 pandemic,PMID_35614512,EXCLUDE,True
Dr Jekyll and Mr Hyde: From Two Branches of Immune Response to Three Types of Interferon Response,DOI_5b0dc7fbbd34,EXCLUDE,True
"Comparison of Clinical, Laboratory and Immune Characteristics of the Monophasic and Biphasic Course of Tick-Borne Encephalitis",PMID_33920166,EXCLUDE,True
Function and characteristics of TIM‑4 in immune regulation and disease (Review),PMID_36524355,EXCLUDE,True
nCOVID -19 pandemic outbreak in India - A concise review,DOI_3af90d92809d,EXCLUDE,True
Real-Time Monitoring of Yogurt Fermentation Process by Aquaphotomics Near-Infrared Spectroscopy,PMID_33383861,EXCLUDE,True
RNA interference and its therapeutic potential,DOI_d403dff97eba,EXCLUDE,True
Nipah Virus Infection in Asia: A Review Update,DOI_bfa160be93d9,EXCLUDE,True
Acute liver failure in immunocompetent patients infected with hepatitis E,PMID_31493102,EXCLUDE,True
"Correction: Foraging Behaviour and Landscape Utilisation by the Endangered Golden-Crowned Flying Fox (Acerodon jubatus), The Philippines",DOI_b67e769bbf65,EXCLUDE,True
When human guanylate-binding proteins meet viral infections,PMID_33673837,EXCLUDE,True
Development of in vitro and in vivo neutralization assays based on the pseudotyped H7N9 virus,PMID_29855533,EXCLUDE,True
Clinical use of Haemate(R) P in inherited von Willebrand's disease: a cohort study on 100 Italian patients,PMID_17606445,EXCLUDE,True
"T Cell Responses to the RTS,S/AS01E and RTS,S/AS02D Malaria Candidate Vaccines Administered According to Different Schedules to Ghanaian Children",PMID_21556142,EXCLUDE,True
A Pseudovirus-Based Entry Assay to Evaluate Neutralizing Activity against Respiratory Syncytial Virus,PMID_37515234,EXCLUDE,True
Lassa Fever in the Tropics,DOI_43ae5ea6d072,EXCLUDE,True
Estimating Probabilities of Success of Clinical Trials for Vaccines and Other Anti-Infective Therapeutics,DOI_f0837f20f04c,EXCLUDE,True
Estimating the optimal bladder volume for intra-abdominal pressure measurement by bladder pressure–volume curves,DOI_e10fffd9eb30,EXCLUDE,True
Are Patients with Erythema Migrans Who Have Leukopenia and/or Thrombocytopenia Coinfected with Anaplasma phagocytophilum or Tick-Borne Encephalitis Virus?,PMID_25057802,EXCLUDE,True
The Ebola Virus Interferon Antagonist VP24 Undergoes Active Nucleocytoplasmic Trafficking,PMID_34452514,EXCLUDE,True
Recent developments towards portable point-of-care diagnostic devices for pathogen detection,DOI_d25632b186dc,EXCLUDE,True
COVID-19,DOI_73a745da6963,EXCLUDE,True
High-Throughput Screening and Identification of Human Adenovirus Type 5 Inhibitors,PMID_34976856,EXCLUDE,True
Cost-effectiveness of early goal-directed therapy in the treatment of severe sepsis and septic shock,DOI_abc9c5d8eda7,EXCLUDE,True
"Overview of an Emerging Coronavirus Infection, COVID-19: Current Status of Vaccine Development and Therapeutics",DOI_34fc8ab0cff1,EXCLUDE,True
Naturally occurring antibodies against serum amyloid A reduce IL-6 release from peripheral blood mononuclear cells,PMID_29617422,EXCLUDE,True
"Lek-associated movement of a putative Ebolavirus reservoir, the hammer-headed fruit bat (Hypsignathus monstrosus), in northern Republic of Congo",PMID_31574111,EXCLUDE,True
Crosstalk Between SUMO and Ubiquitin-Like Proteins: Implication for Antiviral Defense,PMID_33968942,EXCLUDE,True
Four-stranded mini microtubules formed by <i>Prosthecobacter</i> BtubAB show dynamic instability,PMID_28673988,EXCLUDE,True
"NF-Y, AP2, Nrf1 and Sp1 regulate the fragile X-related gene 2 (<i>FXR2</i>)",PMID_16886907,EXCLUDE,True
Investigating Constraints Along the Plant Secretory Pathway to Improve Production of a SARS-CoV-2 Spike Vaccine Candidate,PMID_35058959,EXCLUDE,True
The distribution of antibodies to HHV-6 compared with other herpesviruses in young children,PMID_2174371,EXCLUDE,True
Interaction between hTIM-1 and Envelope Protein Is Important for JEV Infection,PMID_37515282,EXCLUDE,True
In pursuit of safety.,PMID_6939691,EXCLUDE,True
Clinical Relevance of Circulating Immune Complexes in Human Leukemia,PMID_268330,EXCLUDE,True
Seroepidemiological studies on the occurrence of common respiratory infections in paediatric student nurses and medical technology students,PMID_3030790,EXCLUDE,True
Risk Factors for Inadequate TB Case Finding in Rural Western Kenya: A Comparison of Actively and Passively Identified TB Patients,PMID_23634206,EXCLUDE,True
PHARMACOLOGICAL TREATMENTS OF COVID-19 – A REVIEW,DOI_830d1c82038e,EXCLUDE,True
Drug repositioning of Clopidogrel or Triamterene to inhibit influenza virus replication in vitro,PMID_34714852,EXCLUDE,True
The MERS-CoV N Protein Regulates Host Cytokinesis and Protein Translation via Interaction With EF1A,PMID_34248858,EXCLUDE,True
"Expansion of the measles and rubella laboratory network, India",PMID_35386556,EXCLUDE,True
"Knowledge, Attitudes and Practices towards Ebola Virus Disease among Participants in an Ebola Vaccine Trial in Dakar, Senegal",DOI_7bd3d8185d0a,EXCLUDE,True
Early Transcriptional Signatures of the Immune Response to a Live Attenuated Tetravalent Dengue Vaccine Candidate in Non-human Primates,PMID_27214236,EXCLUDE,True
Molecular modeling and phylogenetic analyses highlight the role of amino acid 347 of the N1 subtype neuraminidase in influenza virus host range and interspecies adaptation,PMID_38169695,EXCLUDE,True
Thème 1 Origine et éco-épidémiologie des zoonoses émergentes et réémergentes en Afrique de l’Ouest et centrale,DOI_3ec002c5ca11,EXCLUDE,True
"Long-term validation of a reverse transcription loop-mediated isothermal amplification (RT-LAMP) assay for the rapid detection of SARS-CoV-2 from March 2020 to October 2021 in Central Africa, Gabon",PMID_36455044,EXCLUDE,True
Advances in the roles of glycyrrhizic acid in cancer therapy,PMID_37649893,EXCLUDE,True
AP1/Fra1 confers resistance to MAPK cascade inhibition in pancreatic cancer,PMID_36534167,EXCLUDE,True
The Induction of IL-1β Secretion Through the NLRP3 Inflammasome During Ebola Virus Infection,PMID_30060221,EXCLUDE,True
Analytical methods for the determination of remdesivir as a promising antiviral candidate drug for the COVID-19 pandemic,PMID_33390567,EXCLUDE,True
The Neological Functions of Disease Euphemisms in English and French: Verbal Hygiene or Speech Pathology?,DOI_9ee88c5601d4,EXCLUDE,True
Colorimetric RT-LAMP Detection of Multiple SARS-CoV-2 Variants and Lineages of Concern Direct from Nasopharyngeal Swab Samples without RNA Isolation,PMID_37766315,EXCLUDE,True
"Transcriptional Activation of TINF2, a Gene Encoding the Telomere-Associated Protein TIN2, by Sp1 and NF-κB Factors",PMID_21731707,EXCLUDE,True
Disinfection of human musculoskeletal allografts in tissue banking: a systematic review,PMID_27665294,EXCLUDE,True
Pregnancy rates and outcomes in a longitudinal HIV cohort in the context of evolving antiretroviral treatment provision in South Africa,PMID_35883114,EXCLUDE,True
Designing an Epitope-Based Peptide Vaccine Derived from RNA-Dependent RNA Polymerase (RdRp) against Dengue Virus Serotype 2,PMID_36298599,EXCLUDE,True
"Case Definitions Used During the First 6 Months of the 10th Ebola Virus Disease Outbreak in the Democratic Republic of the Congo — Four Neighboring Countries, August 2018–February 2019",PMID_31917783,EXCLUDE,True
Evolution of the World Bank Response to Infectious Disease Outbreaks:From a Reactive to a Proactive Approach,DOI_87020f9bb44e,EXCLUDE,True
Spanish flu 1918-1919: Aspects of demographic implications,DOI_f8cdf4483589,EXCLUDE,True
Characterizing alpha helical properties of Ebola viral proteins as potential targets for inhibition of alpha-helix mediated protein-protein interactions,DOI_e223ea052265,EXCLUDE,True
The osteogenic cell surface marker BRIL/IFITM5 is dispensable for bone development and homeostasis in mice,PMID_28880886,EXCLUDE,True
Preparing at the Local Level for Events Involving Weapons of Mass Destruction,DOI_1fb482718fd3,EXCLUDE,True
Implementation of Objective PASC-Derived Taxon Demarcation Criteria for Official Classification of Filoviruses,PMID_28492506,EXCLUDE,True
Living Safely With Bats: Lessons in Developing and Sharing a Global One Health Educational Resource,PMID_36951282,EXCLUDE,True
The role of the adrenergic system in septic encephalopathy,DOI_94e092ea7ac2,EXCLUDE,True
Ebola Preparedness and Risk in Latin America,DOI_505f53717b0a,EXCLUDE,True
Incidence and potential risk factors for remdesivir-associated bradycardia in hospitalized patients with COVID-19: A retrospective cohort study,PMID_36817161,EXCLUDE,True
Development of Quantitative Real-Time PCR and Loop-Mediated Isothermal Amplification Assays for the Surveillance and Diagnosis of Herpes B Virus Infection,PMID_37896863,EXCLUDE,True
Delayed Disease in Cynomolgus Macaques Exposed to Ebola Virus by an Intranasal Route,PMID_34484210,EXCLUDE,True
Unlocking the power of communities to achieve Universal Health Coverage in Africa,DOI_37938418c272,EXCLUDE,True
Positive experiences of volunteers working in deployable laboratories in West Africa during the Ebola outbreak,PMID_29698521,EXCLUDE,True
A Comprehensive Review of the Development and Therapeutic Use of Antivirals in Flavivirus Infection,PMID_39861863,EXCLUDE,True
The Association Between Current Helicobacter pylori Infection and Coronary Artery Disease,PMID_17939331,EXCLUDE,True
Viral and cellular requirements for the budding of Feline Endogenous Retrovirus RD-114,PMID_22168342,EXCLUDE,True
Nosocomial infection incidence in patients after hepatic transplantation,DOI_5ab043c27356,EXCLUDE,True
Pancreatic expression of human insulin gene in transgenic mice.,PMID_3517871,EXCLUDE,True
Drug Weaponry to Fight Against SARS-CoV-2,PMID_33195397,EXCLUDE,True
A CRITICAL REVIEW: THE PATHOLOGY OF CEREBRAL GLIOMAS,PMID_21610973,EXCLUDE,True
Animal virus receptors,PMID_10997129,EXCLUDE,True
Enveloped Viruses: Pathogenetic Targets for Cyanobacterial Lectins,DOI_9427e5a1b801,EXCLUDE,True
