title,article_id,ai4epi_abstract_decision,downloaded
Global Infectious Diseases in June 2023: Monthly Analysis,DOI_c9a089f172ca,EXCLUDE,True
Detecting and Responding to Bioterrorism,DOI_d30cd78c6135,EXCLUDE,True
Computational vaccinology approach: Designing an efficient multi-epitope peptide vaccine against <i>Cryptococcus neoformans var. grubii’s</i> heat shock 70KDa protein,DOI_8358285be463,EXCLUDE,True
Risk Prioritization tools for emerging and epidemic-prone diseases: A One Health scoping review,DOI_990dd0e16407,EXCLUDE,True
Structural basis for antibody recognition of vulnerable epitopes on Nipah virus F protein,DOI_0001673fcd30,EXCLUDE,True
Molecular rationale for hantavirus neutralization by a reservoir host-derived monoclonal antibody,DOI_6dbd112c2b62,EXCLUDE,True
"The Potential Distribution of Pythium insidiosum in the Chincoteague National Wildlife Refuge, Virginia",PMID_33681336,EXCLUDE,True
Phylogenetic factorization of mammalian viruses complements trait-based analyses and guides surveillance efforts,DOI_f68b74ffb2c2,EXCLUDE,True
Transcriptional analysis of lung epithelial cells using WGCNA revealed the role of IRF9 and IFI6 genes in SARS-CoV-2 pathogenicity,DOI_fd65aed2716c,EXCLUDE,True
"Biosafety Level 4 Laboratory User Training Program, China",PMID_31002302,EXCLUDE,True
Continuous thrombocytopenia after SARS-CoV-2 nucleic acid negative in a non-severe COVID-19 patient for several months,PMID_33076856,EXCLUDE,True
<i>Nanoviricides</i> Platform Technology based NV-387 polymer Protects Remdesivir from Plasma-Mediated Catabolism <i>in vitro:</i> Importance of its increased lifetime for <i>in vivo</i> action,DOI_1f2a8d8a18cd,EXCLUDE,True
Reconstructing bat antiviral immunity using epithelial organoids,DOI_43f4c20b0267,EXCLUDE,True
Mathematical Assessment of the Dynamical Model of Smoking Tobacco Epidemic in Bangladesh,DOI_77669d0871c0,EXCLUDE,True
Entry inhibitors as arenavirus antivirals,PMID_38650890,EXCLUDE,True
Neuropathologic Diagnosis of Central Nervous System Viral Diseases,DOI_5e4da993352e,EXCLUDE,True
A New Hendra Virus Genotype Found in Australian Flying Foxes,DOI_9922ce1c78e3,EXCLUDE,True
A SCID mouse-human lung xenograft model of SARS-CoV-2 infection,PMID_33995679,EXCLUDE,True
Inactivated Recombinant Rabies Virus Displaying the Nipah Virus Envelope Glycoproteins Induces Systemic Immune Responses in Mice,PMID_38140162,EXCLUDE,True
Artificial Intelligence and Radiology in Singapore: Championing a New Age of Augmented Imaging for Unsurpassed Patient Care,PMID_30788490,EXCLUDE,True
A map of bat virus receptors derived from single-cell multiomics,DOI_18a66d62cf50,EXCLUDE,True
Detection of SARS-CoV-2 infection by microRNA profiling of the upper respiratory tract,PMID_35381016,EXCLUDE,True
‘Ebola Virus Disease,DOI_a258ade6b7fc,EXCLUDE,True
Unlocking bat immunology: establishment of Pteropus alecto bone marrow-derived dendritic cells and macrophages,PMID_27934903,EXCLUDE,True
Phylogenetic analysis and In silico Screening of drug targets for ACE2 in Human and Spike Glycoprotein in Sars-CoV-2 for control of COVID19,DOI_34f39eceb2aa,EXCLUDE,True
Regulation of Tripartite Motif-Containing Proteins on Immune Response and Viral Evasion,PMID_34925304,EXCLUDE,True
Nipah Virus Endemic in Bangladesh,DOI_5716e46caa73,EXCLUDE,True
A Novel Paramyxovirus?,PMID_15705331,EXCLUDE,True
Socio-economic impacts of COVID-19 in a one health context,DOI_6b6946b22244,EXCLUDE,True
Development of a Porcine Cell Line Stably Expressing Ephrin‐B2 for Nipah Virus Research and Diagnostic Testing,PMID_41243593,EXCLUDE,True
Unifying global pandemic preparedness efforts,DOI_42782d71347c,EXCLUDE,True
Patterns of Ecological Change and Emerging Infectious Disease in the Australasian Region,DOI_effabe3300a6,EXCLUDE,True
The Multifarious Role of 14-3-3 Family of Proteins in Viral Replication,PMID_32294919,EXCLUDE,True
"Novel triplex nucleic acid lateral flow immuno-assay (NALFIA) for rapid detection of Nipah virus, Middle East respiratory syndrome coronavirus and Reston ebolavirus",DOI_c7d27607e5df,EXCLUDE,True
Current status of veterinary public health activities in Bangladesh and its future plans,DOI_6220d710e2ce,EXCLUDE,True
The characterization of multiple novel paramyxovirus species highlights the diverse nature of the subfamily <i>Orthoparamyxovirinae</i>,DOI_2badeadf7571,EXCLUDE,True
Low temperatures or high isolation delay increases the average COVID-19 infections in India : A Mathematical modeling approach,DOI_181dfff33619,EXCLUDE,True
PENGGUNAAN MODEL PEMBELAJARAN TIPE MAKE A MATCH UNTUK MENINGKATKAN HASIL BELAJAR MATERI PERSATUAN DAN KESATUAN BANGSA INDONESIA DI KELAS VB,DOI_e9a47f2e9ba2,EXCLUDE,True
Tackling African Swine Fever and Highly Pathogenic Animal Diseases for Sustainable Meat Production and Food Security,DOI_5a605cf6ef29,EXCLUDE,True
SCIENTIFIC RISK ASSESSMENT OF RABIES,DOI_24730b48c325,EXCLUDE,True
Bat STING drives IFN-beta production in anti-RNA virus innate immune response,PMID_37744905,EXCLUDE,True
Heme Oxygenase-1-Expressing Dendritic Cells Promote Foxp3+ Regulatory T Cell Differentiation and Induce Less Severe Airway Inflammation in Murine Models,PMID_28033400,EXCLUDE,True
Super-resolution modularity analysis shows polyhedral caveolin-1 oligomers combine to form scaffolds and caveolae,PMID_31285524,EXCLUDE,True
Designing viral diagnostics with model-based optimization,DOI_f2e10972233f,EXCLUDE,True
Passage of a Sendai Virus Recombinant in Embryonated Chicken Eggs Leads to Markedly Rapid Accumulation of U-to-C Transitions in a Limited Region of the Viral Genome,PMID_23185501,EXCLUDE,True
Un enfoque de seguridad multidimensional para la biodefensa de Colombia ante futuras pandemias,DOI_756ec9ab98ce,EXCLUDE,True
High-resolution kinetics and cellular determinants of antibody response to SARS-CoV-2 over two years after COVID-19 vaccination,DOI_47bd84886ca6,EXCLUDE,True
Interaction between chicken TRIM25 and MDA5 and their role in mediated antiviral activity against IBDV infection,PMID_36519174,EXCLUDE,True
Spatial distribution and spread potential of sixteen <i>Leptospira</i> serovars in a subtropical region of Brazil,DOI_29890206bc1f,EXCLUDE,True
Facts about Wildlife Diseases: Bats and Coronaviruses,DOI_19b1df86949d,EXCLUDE,True
Adult encephalitis surveillance: experiences from an Australian prospective sentinel site study,PMID_25865518,EXCLUDE,True
SPATIAL CLUSTERING PHENOMENA OF COVID-19 CASES IN SELANGOR: A HOTSPOT ANALYSIS AND ORDINARY LEAST SQUARES METHOD,DOI_d92c6a99a630,EXCLUDE,True
Global patterns and correlates in the emergence of antimicrobial resistance in humans,DOI_86a6175de9c1,EXCLUDE,True
"Galectins in Chagas Disease: A Missing Link Between Trypanosoma cruzi Infection, Inflammation, and Tissue Damage",PMID_35046919,EXCLUDE,True
"Nature’s defense against emerging neurodegenerative threats: Dynamic simulation, PCA, DCCM identified potential plant-based antiviral lead targeting borna disease virus nucleoprotein",PMID_39774339,EXCLUDE,True
"Discovery of a novel merbecovirus DNA clone contaminating agricultural rice sequencing datasets from Wuhan, China",PMID_36865340,EXCLUDE,True
Semi-continuous propagation of influenza A virus and its defective interfering particles: analyzing the dynamic competition to select candidates for antiviral therapy,DOI_203cdfd695d5,EXCLUDE,True
Wellness tourism in India during post COVID-19 era: Opportunities and challenges,DOI_d17f42402ea2,EXCLUDE,True
Model systems of human immunodef iciency virus (HIV-1) for in vitro eff icacy assessment of candidate vaccines and drugs against HIV-1,DOI_9fa9776e7235,EXCLUDE,True
Perception of Undergraduate Dental Students toward Online Lectures during COVID-19 Lockdown Period,DOI_ba2d3851f461,EXCLUDE,True
Systematic estimation of insertion dates of endogenous bornavirus-like elements in vesper bats,PMID_29973433,EXCLUDE,True
Global Infectious Diseases in September 2022: Monthly Analysis,DOI_7803e9d3fe77,EXCLUDE,True
"Sustained spike-specific IgG antibodies following CoronaVac (Sinovac) vaccination in sub-Saharan Africa, but increased breakthrough infections in baseline spike-naive individuals",PMID_38098482,EXCLUDE,True
First report of astroviruses in Tanzanian bats,DOI_eae213208fa6,EXCLUDE,True
Genomoviruses in Liver Samples of Molossus molossus Bats,PMID_38674632,EXCLUDE,True
Urban Fate and Transport Modeling of Contaminants: The Unique Needs of Emergency Response and the Potential for Adapting Existing Models,DOI_cb1d4a8cf11d,EXCLUDE,True
"Karl Taro Greenfeld, China Syndrome. The True Story of the 21st Century's First Great Epidemic; Thomas Abraham, Twenty-First Plague. The Story of SARS.",DOI_879e9a336369,EXCLUDE,True
"One Health Approach to Zoonosis: Integrating Medicine, Veterinary Science and Environmental Science",DOI_7ca6f1f2a180,EXCLUDE,True
Respiratory syncytial virus matrix protein assembles as a lattice with local and extended order that coordinates the position of the fusion glycoprotein,DOI_0810202d68b4,EXCLUDE,True
Keen relationship between COVID_19 and food supply suggest some animal origin foods as excellent vehicle of SARS-Cov-2,DOI_1464ae47ba86,EXCLUDE,True
Advancements In Anti-Viral Strategies Against Nipah Virus,DOI_b0d42511ce61,EXCLUDE,True
Nipah virus Infection: A fatal Emerging disease,DOI_a86d6ecac808,INCLUDE,True
The different activities of RNA G-quadruplex structures are controlled by flanking sequences,PMID_34785537,EXCLUDE,True
Evaluating socioeconomic influences on Nipah virus vaccination decisions in Bangladesh through machine learning,PMID_41023771,EXCLUDE,True
Targeted delivery of 5-fluorouracil-1-acetic acid (5-FA) to cancer cells overexpressing epithelial growth factor receptor (EGFR) using virus-like nanoparticles,PMID_33033330,EXCLUDE,True
Analysis of codon usage bias of thioredoxin in apicomplexan protozoa,PMID_37990340,EXCLUDE,True
In Silico Optimization of DNA Codons in Genes Encoded by Various Variants of Ebola Virus,DOI_ca46531c405e,EXCLUDE,True
Role of key amino acids in the transmembrane domain of the Newcastle disease virus fusion protein,PMID_33504738,EXCLUDE,True
Quantitative Risk Assessment of Hepatitis a Virus Infection Arising from the Consumption of Fermented Clams in South Korea,PMID_36832871,EXCLUDE,True
Capturing diverse microbial sequence with comprehensive and scalable probe design,DOI_10dd9b764a13,EXCLUDE,True
Rational design of thioamide peptides as selective inhibitors of cysteine protease cathepsin L,PMID_35355937,EXCLUDE,True
A strategy to suppress STAT1 signalling conserved in pathogenic poxviruses and paramyxoviruses,DOI_f50dfcda4370,EXCLUDE,True
SARS-CoV-2 drives NLRP3 inflammasome activation in human microglia through spike-ACE2 receptor interaction,DOI_40574a537a8b,EXCLUDE,True
Health Heatmap of India: An Open Data Platform,DOI_bbd4a02228bf,EXCLUDE,True
Ex vivo rescue of recombinant very virulent IBDV using a RNA polymerase II driven system and primary chicken bursal cells,PMID_32764663,EXCLUDE,True
Assessment of bacterial contamination and milk handling practices along the raw milk market chain in the north-western region of Rwanda,DOI_d8b18c3e9217,EXCLUDE,True
Editorial: Zoonoses - a one health approach,PMID_38111479,EXCLUDE,True
"Pandemics and Sustainable Human Nature Relations: A Case study in Baduy Community, South Banten, Indonesia",DOI_9a80fc788ac7,EXCLUDE,True
How does Agricultural Expansion Affect Nipah Virus Ecology?,DOI_77a3adf03d7a,EXCLUDE,True
Movie Success and Rating Prediction Using Data Mining,DOI_e03b8dbf11dc,EXCLUDE,True
Fuzziness endows viral motif-mimicry,PMID_26289637,EXCLUDE,True
COVID-19 has led to a global increase in web searches for bats: a risk for conservation ?,DOI_65c18957f962,EXCLUDE,True
Bats Oxidative Stress Defense,DOI_d76a43233e91,EXCLUDE,True
Novel Coronavirus Disease (COVID-19): An Update,DOI_216e0c40a545,EXCLUDE,True
Arginine methylation enhances the RNA chaperone activity of the West Nile virus host factor AUF1 p45,PMID_27520967,EXCLUDE,True
Viral entry is a weak barrier to zoonosis,DOI_46cae59e56c8,EXCLUDE,True
"Enteric Pathogen Diversity in Infant Foods in Low-income Neighborhoods Of Kisumu, Kenya",DOI_3b7228431351,EXCLUDE,True
"A Sustainable Banana Peel Activated Carbon for Removing Pharmaceutical Pollutants from Different Waters: Production, Characterization, and Application",PMID_38473504,EXCLUDE,True
Genomic Comparisons of Alphacoronaviruses and Betacoronaviruses from Korean Bats,PMID_35891370,EXCLUDE,True
Utility of chemically modified agricultural waste okra biomass for removal of toxic heavy metal ions from aqueous solution,DOI_0cde3d34c1e4,EXCLUDE,True
"Modeling apoptosis resistance in CHO cells with CRISPR‐mediated knockouts of Bak1, Bax, and Bok",PMID_35180317,EXCLUDE,True
Development of a Porcine Cell Line Stably Expressing Ephrin-B2 for Nipah Virus Research and Diagnostic Testing,DOI_291e443b0ff6,EXCLUDE,True
"Climate Change and Emerging Infectious Diseases: A Global Review of Shifting Patterns, Pathogens, and Public Health Risk",DOI_e24c8f000d29,EXCLUDE,True
Crosstalk Between SUMO and Ubiquitin-Like Proteins: Implication for Antiviral Defense,PMID_33968942,EXCLUDE,True
A study of the effectiveness of school health education programs on selected mosquito borne diseases: school based cross-sectional study,DOI_fe5e54074665,EXCLUDE,True
Addressing Non-linear System Dynamics of Single-Strand RNA Virus–Host Interaction,PMID_33519741,EXCLUDE,True
Discordance in<i>Mycobacterium tuberculosis</i>Rifampin Susceptibility,PMID_22377132,EXCLUDE,True
Molecular docking-simulation edge assessment of potential and less-toxic ‘anti- HIV-drug and phyto-flavonoid’ combination against COVID-19,DOI_e0b9add22068,EXCLUDE,True
Cannabis sativa: A therapeutic medicinal plant-global marketing updates,DOI_9e69e5d0a484,EXCLUDE,True
"Climatic clustering and longitudinal analysis with impacts on food, bioenergy, and pandemics",DOI_be6cf95ad40b,EXCLUDE,True
Expediting approval for medical countermeasures to address high burden disease: an ethical justification to move beyond emergency use authorisation,PMID_37918871,EXCLUDE,True
Human Norovirus NTPase Antagonizes Interferon-β Production by Interacting With IkB Kinase ε,PMID_34335514,EXCLUDE,True
The importance of GDN motif in domain III and GXGXG motif in domain VI of L protein in replication of Nipah virus,DOI_97fea321a59c,EXCLUDE,True
Regulation of viral replication by host restriction factors,PMID_39917304,EXCLUDE,True
Psychological Appraisal of Periodontal Patients during COVID-19 Pandemic: A cross-sectional study,DOI_ad1ed4b6892b,EXCLUDE,True
"Diurnal behavior and activity budget of the golden-crowned flying fox (&lt;i&gt;Acerodon jubatus&lt;/i&gt;) in the Subic bay forest reserve area, the Philippines",PMID_28804092,EXCLUDE,True
Using Random Forest feature importance results to predict zoonosis,DOI_0ab6fbbdbe04,EXCLUDE,True
"Fatal Case of Nosocomial<i>Legionella pneumophila</i>Pneumonia, Spain, 2018",PMID_31625842,EXCLUDE,True
"KNOWLEDGE, ATTITUDE AND PRACTICES (KAP) REGARDING ZOONOTIC DISEASES AMONG SMALLHOLDER LIVESTOCK OWNERS OF TULSIPUR SUB-METROPOLITAN CITY, NEPAL",DOI_3981def0100f,EXCLUDE,True
The potential risks of equine serum therapy in transmitting new infectious diseases: lessons from a post-pandemic era,PMID_38420034,EXCLUDE,True
An Inclusive Examination and Comparison of Machine Learning Techniques in the Domain of Ebola Virus Disease,DOI_92b18d8b89c0,EXCLUDE,True
"Resurgence of Ebola Virus: Transmission, Pathogenesis, Prevention and Cure",DOI_3c1a627600c3,EXCLUDE,True
Roles of ANP32 proteins in cell biology and viral replication,DOI_25ad62b36266,EXCLUDE,True
Ebola Virus VP35 Interacts Non-Covalently with Ubiquitin Chains to Promote Viral Replication Creating New Therapeutic Opportunities,PMID_37503276,EXCLUDE,True
